2008-04-14,12:03:36.0,50.6091,5.2707,,,km,ORB,12:03:36.0,50.6091,5.2707,,,,,,,,,,,,,,,,,,,
2008-06-25,10:41:36.0,50.6613,3.3392,1,1.8,km,ORB,10:41:36.0,50.6613,3.3392,1,1.8,,,,,,,,,,,,,,,,2.0,2.6
2008-07-01,10:17:15.0,50.1787,5.6815,4,1.7,km,ORB,10:17:15.0,50.1787,5.6815,4,1.7,,,,,,,,,,,,,,,,2.0,2.5
2008-07-01,11:50:52.0,50.5322,4.9663,0.5,1.4,km,ORB,11:50:52.0,50.5322,4.9663,0.5,1.4,,,,,,,,,,,,,,,,1.8,2.2
2008-07-02,09:52:18.0,50.1585,5.2788,3.1,1.4,km,ORB,09:52:18.0,50.1585,5.2788,3.1,1.4,,,,,,,,,,,,,,,,1.8,2.2
2008-07-07,11:59:26.0,50.4952,4.966,2.2,1.1,km,ORB,11:59:26.0,50.4952,4.966,2.2,1.1,,,,,,,,,,,,,,,,1.5,2.0
2008-07-10,11:50:56.0,50.538,4.966,1.9,1.3,km,ORB,11:50:56.0,50.538,4.966,1.9,1.3,,,,,,,,,,,,,,,,1.7,2.2
2008-07-14,11:00:55.0,50.6662,3.4188,,1.7,km,ORB,11:00:55.0,50.6662,3.4188,,1.7,,,,,,,,,,,,,,,,2.0,2.5
2008-07-14,11:52:27.0,50.4483,5.0277,3.5,1.3,km,ORB,11:52:27.0,50.4483,5.0277,3.5,1.3,,,,,,,,,,,,,,,,1.7,2.2
2008-07-15,11:51:33.0,50.4952,4.9885,0.8,1.4,km,ORB,11:51:33.0,50.4952,4.9885,0.8,1.4,,,,,,,,,,,,,,,,1.8,2.2
2008-07-16,11:52:15.0,50.5098,4.9783,0.9,1.5,km,ORB,11:52:15.0,50.5098,4.9783,0.9,1.5,,,,,,,,,,,,,,,,1.8,2.3
2008-07-28,10:26:46.0,50.455,6.1122,21.6,1.4,km,ORB,10:26:46.0,50.455,6.1122,21.6,1.4,,,,,,,,,,,,,,,,1.8,2.2
2008-07-29,09:11:36.0,50.758,3.8453,0.9,1.9,km,ORB,09:11:36.0,50.758,3.8453,0.9,1.9,,,,,,,,,,,,,,,,2.1,2.7
2008-07-29,09:42:03.0,50.3868,5.0797,5,1.5,km,ORB,09:42:03.0,50.3868,5.0797,5,1.5,,,,,,,,,,,,,,,,1.8,2.3
2008-07-30,09:09:35.0,50.6105,6.0115,5,1.1,km,ORB,09:09:35.0,50.6105,6.0115,5,1.1,,,,,,,,,,,,,,,,1.5,2.0
2008-07-31,09:52:46.0,50.1753,5.2315,2.1,1.8,km,ORB,09:52:46.0,50.1753,5.2315,2.1,1.8,,,,,,,,,,,,,,,,2.0,2.6
2008-07-31,12:00:39.0,50.0787,5.1277,0.8,1.6,km,ORB,12:00:39.0,50.0787,5.1277,0.8,1.6,,,,,,,,,,,,,,,,1.9,2.4
2008-08-04,10:09:44.0,50.2595,6.7503,1.2,1.8,km,ORB,10:09:44.0,50.2595,6.7503,1.2,1.8,,,,,,,,,,,,,,,,2.0,2.6
2008-08-04,12:01:44.0,50.5718,5.4278,0.1,1.5,km,ORB,12:01:44.0,50.5718,5.4278,0.1,1.5,,,,,,,,,,,,,,,,1.8,2.3
2008-08-05,08:25:42.0,50.3075,6.9665,,1.5,km,ORB,08:25:42.0,50.3075,6.9665,,1.5,,,,,,,,,,,,,,,,1.8,2.3
2008-08-05,12:07:01.0,50.8475,5.7248,,1.5,km,ORB,12:07:01.0,50.8475,5.7248,,1.5,,,,,,,,,,,,,,,,1.8,2.3
2008-08-05,12:51:02.0,50.6371,4.8239,,1.4,km,ORB,12:51:02.0,50.6371,4.8239,,1.4,,,,,,,,,,,,,,,,1.8,2.2
2008-08-06,10:03:26.0,50.176,5.2468,,1.8,km,ORB,10:03:26.0,50.176,5.2468,,1.8,,,,,,,,,,,,,,,,2.0,2.6
2008-08-06,11:52:03.0,50.6078,4.8283,,1.4,km,ORB,11:52:03.0,50.6078,4.8283,,1.4,,,,,,,,,,,,,,,,1.8,2.2
2008-08-07,10:41:07.0,50.596,4.8679,,1.3,km,ORB,10:41:07.0,50.596,4.8679,,1.3,,,,,,,,,,,,,,,,1.7,2.2
2008-08-08,07:48:31.0,50.4862,4.8235,,1.4,km,ORB,07:48:31.0,50.4862,4.8235,,1.4,,,,,,,,,,,,,,,,1.8,2.2
