2005-01-15,18:06:15.0,48.8,6.1,5,1.8,unknown,BCSF,,,,,,18:06:15.0,48.8,6.1,5,1.8,,,,,,18:06:15.0,48.85,6.1,2,1.8,1.4,1.8
2005-02-09,23:50:53.0,49.02,7.69,5,1.9,unknown,BCSF,,,,,,23:50:53.0,49.02,7.69,5,1.9,23:50:54.0,48.97,7.87,5,1.9,23:50:54.0,48.91,7.79,2,2.2,1.8,2.3
2005-02-10,09:21:16.0,48.98,7.69,5,1.9,unknown,BCSF,,,,,,09:21:16.0,48.98,7.69,5,1.9,09:21:17.0,48.94,7.84,3,1.9,09:21:16.0,48.9,7.81,2,2.2,1.8,2.3
2005-02-10,22:35:54.0,48.98,7.71,5,1.9,unknown,BCSF,,,,,,22:35:54.0,48.98,7.71,5,1.9,22:35:55.0,48.95,7.89,3,1.9,22:35:55.0,48.91,7.79,2,2.1,1.8,2.3
2005-02-11,09:29:02.0,48.96,7.69,5,2,unknown,BCSF,,,,,,09:29:02.0,48.96,7.69,5,2,09:29:02.0,48.95,7.86,3,2,09:29:02.0,48.91,7.78,2,2.3,1.9,2.4
2005-02-23,23:34:51.0,49.27,6.79,1,2.6,unknown,BCSF,,,,,,23:34:51.0,49.27,6.79,1,2.6,,,,,,23:34:50.0,49.33,6.85,1,2.6,2.1,2.6
2005-03-12,03:52:18.0,48.94,7.76,5,2,unknown,BCSF,,,,,,03:52:18.0,48.94,7.76,5,2,,,,,,03:52:18.0,48.91,7.92,2,2.0,1.6,2.0
2005-03-16,18:05:19.0,48.61,6.21,5,1.5,unknown,BCSF,,,,,,18:05:19.0,48.61,6.21,5,1.5,18:05:20.0,48.57,6.25,10,1.5,18:05:19.0,48.62,6.21,15,1.8,1.5,2.0
2005-03-16,18:13:10.0,48.61,6.21,5,1.7,unknown,BCSF,,,,,,18:13:10.0,48.61,6.21,5,1.7,18:13:11.0,48.56,6.24,10,1.7,18:13:10.0,48.61,6.2,15,2.1,1.7,2.2
2005-05-03,12:39:49.0,49.3,6.76,1,3,unknown,BCSF,,,,,,12:39:49.0,49.3,6.76,1,3,,,,,,12:39:50.0,49.33,6.78,1,3.0,2.4,3.0
2005-05-09,20:49:33.0,48.71,6.09,5,2.3,unknown,BCSF,,,,,,20:49:33.0,48.71,6.09,5,2.3,,,,,,20:49:32.0,48.76,6.11,2,2.3,1.8,2.3
2005-05-14,08:51:48.0,49.27,6.83,1,2.8,unknown,BCSF,,,,,,08:51:48.0,49.27,6.83,1,2.8,,,,,,08:51:47.0,49.34,6.78,1,2.8,2.2,2.8
2005-05-16,21:05:37.0,49.13,6.25,5,2.2,unknown,BCSF,,,,,,21:05:37.0,49.13,6.25,5,2.2,,,,,,21:05:36.0,49.22,6.24,2,2.2,1.7,2.2
2005-05-29,04:23:57.0,48.68,6.27,10,2.1,unknown,BCSF,,,,,,04:23:57.0,48.68,6.27,10,2.1,,,,,,04:23:57.0,48.71,6.3,2,2.1,1.6,2.1
2005-06-02,10:17:56.0,49.26,6.87,1,2.9,unknown,BCSF,,,,,,10:17:56.0,49.26,6.87,1,2.9,,,,,,10:17:54.0,49.37,6.92,1,2.9,2.3,2.9
2005-07-24,15:21:56.0,48.99,7.76,10,1.8,unknown,BCSF,,,,,,15:21:56.0,48.99,7.76,10,1.8,15:21:57.0,48.98,7.81,10,1.8,15:21:56.0,48.97,7.81,10,2.1,1.7,2.2
2005-07-25,19:21:02.0,48.64,6.74,10,1.8,unknown,BCSF,,,,,,19:21:02.0,48.64,6.74,10,1.8,19:21:02.0,48.63,6.75,10,1.8,19:21:02.0,48.64,6.75,9,2.1,1.7,2.2
2005-08-05,19:33:43.0,49.28,7.03,1,2,unknown,BCSF,,,,,,19:33:43.0,49.28,7.03,1,2,,,,,,19:33:43.0,49.36,7.04,1,2.0,1.6,2.0
2005-08-12,11:21:06.0,49.17,6.93,1,2.1,unknown,BCSF,,,,,,11:21:06.0,49.17,6.93,1,2.1,,,,,,11:21:05.0,49.25,7.02,1,2.1,1.6,2.1
2005-08-20,04:51:32.0,49.26,6.8,1,2,unknown,BCSF,,,,,,04:51:32.0,49.26,6.8,1,2,,,,,,04:51:30.0,49.35,6.85,1,2.0,1.6,2.0
2005-09-21,20:07:21.0,49,7.55,5,1.9,unknown,BCSF,,,,,,20:07:21.0,49,7.55,5,1.9,,,,,,20:07:20.0,49.03,7.69,2,1.9,1.5,1.9
2005-09-24,15:34:20.0,49.31,6.94,1,2.5,unknown,BCSF,,,,,,15:34:20.0,49.31,6.94,1,2.5,,,,,,15:34:19.0,49.39,6.98,1,2.5,2.0,2.5
2005-10-20,09:24:45.0,49.01,7.67,5,1.7,unknown,BCSF,,,,,,09:24:45.0,49.01,7.67,5,1.7,09:24:45.0,48.98,7.78,10,1.7,09:24:45.0,48.97,7.79,10,2.3,1.8,2.3
2005-10-30,20:59:19.0,49.02,7.77,5,2,unknown,BCSF,,,,,,20:59:19.0,49.02,7.77,5,2,20:59:19.0,49.02,7.77,5,2,20:59:19.0,49.03,7.74,13,2.3,1.9,2.4
2005-10-31,20:42:47.0,48.99,7.75,1,1.6,unknown,BCSF,,,,,,20:42:47.0,48.99,7.75,1,1.6,20:42:47.0,48.96,7.83,5,1.6,20:42:46.0,48.98,7.73,9,1.9,1.6,2.0
2005-11-12,06:12:53.0,49.3,6.75,1,2.3,unknown,BCSF,,,,,,06:12:53.0,49.3,6.75,1,2.3,,,,,,06:12:52.0,49.35,6.82,1,2.3,1.8,2.3
2005-11-13,18:27:54.0,49.26,6.84,1,2.6,unknown,BCSF,,,,,,18:27:54.0,49.26,6.84,1,2.6,,,,,,18:27:54.0,49.31,6.86,1,2.6,2.1,2.6
2005-11-17,22:43:10.0,49.25,6.87,1,2.6,unknown,BCSF,,,,,,22:43:10.0,49.25,6.87,1,2.6,,,,,,22:43:09.0,49.32,6.84,1,2.6,2.1,2.6
2005-12-05,11:49:23.0,49.28,6.81,1,2.7,unknown,BCSF,,,,,,11:49:23.0,49.28,6.81,1,2.7,,,,,,11:49:22.0,49.32,6.82,1,2.7,2.2,2.7
2005-12-10,17:56:55.0,49.29,6.77,1,2.1,unknown,BCSF,,,,,,17:56:55.0,49.29,6.77,1,2.1,,,,,,17:56:54.0,49.33,6.84,1,2.1,1.6,2.1
2005-12-11,17:28:37.0,49.3,6.77,1,2.1,unknown,BCSF,,,,,,17:28:37.0,49.3,6.77,1,2.1,,,,,,17:28:37.0,49.33,6.82,1,2.1,1.6,2.1
2005-12-29,14:44:04.0,49.33,6.69,1,2.4,unknown,BCSF,,,,,,14:44:04.0,49.33,6.69,1,2.4,,,,,,14:44:03.0,49.4,6.85,1,2.4,1.9,2.4
2005-12-30,05:00:13.0,49.27,6.87,1,2.3,unknown,BCSF,,,,,,05:00:13.0,49.27,6.87,1,2.3,,,,,,05:00:11.0,49.39,6.94,1,2.3,1.8,2.3
2005-12-31,10:10:08.0,49.33,6.96,1,2.4,unknown,BCSF,,,,,,10:10:08.0,49.33,6.96,1,2.4,,,,,,10:10:07.0,49.39,6.97,1,2.4,1.9,2.4
2006-01-03,21:37:03.0,49.3,6.88,1,2.4,unknown,BCSF,,,,,,21:37:03.0,49.3,6.88,1,2.4,,,,,,21:37:02.0,49.38,6.93,1,2.4,1.9,2.4
2006-01-22,14:53:41.0,49.35,6.95,1,2.3,unknown,BCSF,,,,,,14:53:41.0,49.35,6.95,1,2.3,,,,,,14:53:40.0,49.37,6.98,1,2.3,1.8,2.3
2006-02-28,19:44:13.0,49.32,6.91,1,2.8,unknown,BCSF,,,,,,19:44:13.0,49.32,6.91,1,2.8,,,,,,19:44:12.0,49.39,6.9,1,2.8,2.2,2.8
2006-04-13,04:08:38.0,49.26,7.01,5,2.1,unknown,BCSF,,,,,,04:08:38.0,49.26,7.01,5,2.1,,,,,,04:08:35.0,49.41,6.96,1,2.1,1.6,2.1
2006-04-26,07:24:05.0,49.28,6.81,1,2.4,unknown,BCSF,,,,,,07:24:05.0,49.28,6.81,1,2.4,,,,,,07:24:04.0,49.36,6.84,1,2.4,1.9,2.4
2006-04-27,08:55:07.0,48.52,7.88,10,1.5,unknown,BCSF,,,,,,08:55:07.0,48.52,7.88,10,1.5,08:55:08.0,48.51,7.89,5,1.5,08:55:07.0,48.54,7.95,5,2.3,1.7,2.2
2006-06-07,05:46:05.0,49.3,6.96,1,2.6,unknown,BCSF,,,,,,05:46:05.0,49.3,6.96,1,2.6,,,,,,05:46:04.0,49.39,6.87,1,2.6,2.1,2.6
2006-06-25,07:41:10.0,49.3,6.9,1,2.7,unknown,BCSF,,,,,,07:41:10.0,49.3,6.9,1,2.7,,,,,,07:41:09.0,49.38,6.92,1,2.7,2.2,2.7
2006-06-29,22:11:48.0,49.32,6.71,1,2.1,unknown,BCSF,,,,,,22:11:48.0,49.32,6.71,1,2.1,,,,,,22:11:47.0,49.39,6.75,1,2.1,1.6,2.1
2006-08-25,17:11:13.0,49.29,6.78,1,2.1,unknown,BCSF,,,,,,17:11:13.0,49.29,6.78,1,2.1,,,,,,17:11:11.0,49.39,6.86,1,2.1,1.6,2.1
2006-08-25,23:36:55.0,49.3,6.71,1,2.1,unknown,BCSF,,,,,,23:36:55.0,49.3,6.71,1,2.1,,,,,,23:36:55.0,49.34,6.83,1,2.1,1.6,2.1
2006-10-27,18:39:18.0,49.29,6.88,1,2.5,unknown,BCSF,,,,,,18:39:18.0,49.29,6.88,1,2.5,,,,,,18:39:16.0,49.39,6.88,1,2.5,2.0,2.5
2006-12-24,21:14:59.0,48.76,6.17,5,2,unknown,BCSF,,,,,,21:14:59.0,48.76,6.17,5,2,,,,,,21:14:58.0,48.83,6.19,1,2.0,1.6,2.0
2006-12-25,16:56:27.0,48.76,6.15,5,2,unknown,BCSF,,,,,,16:56:27.0,48.76,6.15,5,2,,,,,,16:56:27.0,48.81,6.2,1,2.0,1.6,2.0
2007-02-10,09:06:15.0,49.29,6.87,1,2.4,unknown,BCSF,,,,,,09:06:15.0,49.29,6.87,1,2.4,,,,,,09:06:13.0,49.37,6.92,1,2.4,1.9,2.4
2007-03-23,11:00:16.0,48.64,6.17,10,2.4,unknown,BCSF,,,,,,11:00:16.0,48.64,6.17,10,2.4,,,,,,11:00:16.0,48.65,6.18,2,2.4,1.9,2.4
2007-04-24,18:32:03.0,48.89,6.31,10,1.8,unknown,BCSF,,,,,,18:32:03.0,48.89,6.31,10,1.8,,,,,,18:32:02.0,48.94,6.27,0,1.8,1.4,1.8
2007-05-19,11:58:55.0,48.5,6.91,10,1.7,unknown,BCSF,,,,,,11:58:55.0,48.5,6.91,10,1.7,11:58:56.0,48.45,6.89,10,1.7,11:58:55.0,48.5,6.91,13,2.0,1.7,2.1
2007-09-15,10:33:07.0,49.28,6.62,1,2.2,unknown,BCSF,,,,,,10:33:07.0,49.28,6.62,1,2.2,,,,,,10:33:05.0,49.38,6.67,1,2.2,1.7,2.2
2007-09-26,21:43:34.0,49.07,7.31,5,2,unknown,BCSF,,,,,,21:43:34.0,49.07,7.31,5,2,,,,,,21:43:33.0,49.12,7.33,6,2.0,1.6,2.0
2007-10-13,08:40:26.0,49.31,6.94,1,2.5,unknown,BCSF,,,,,,08:40:26.0,49.31,6.94,1,2.5,,,,,,08:40:26.0,49.35,6.88,1,2.5,2.0,2.5
2007-12-22,06:51:50.0,49.25,6.62,1,2.2,unknown,BCSF,,,,,,06:51:50.0,49.25,6.62,1,2.2,,,,,,06:51:48.0,49.4,6.76,1,2.2,1.7,2.2
2007-12-22,07:36:24.0,49.26,6.72,1,2.2,unknown,BCSF,,,,,,07:36:24.0,49.26,6.72,1,2.2,,,,,,07:36:23.0,49.35,6.8,1,2.2,1.7,2.2
2007-12-27,08:49:43.0,49.28,6.75,1,2.1,unknown,BCSF,,,,,,08:49:43.0,49.28,6.75,1,2.1,,,,,,08:49:43.0,49.34,6.8,1,2.1,1.6,2.1
2007-12-27,10:32:20.0,49.29,6.77,1,2.4,unknown,BCSF,,,,,,10:32:20.0,49.29,6.77,1,2.4,,,,,,10:32:19.0,49.35,6.82,1,2.4,1.9,2.4
2008-01-07,15:04:10.0,49.3,6.73,1,2.5,unknown,BCSF,,,,,,15:04:10.0,49.3,6.73,1,2.5,,,,,,15:04:10.0,49.35,6.78,1,2.5,2.0,2.5
2008-01-08,07:59:55.0,49.29,6.83,1,2.7,unknown,BCSF,,,,,,07:59:55.0,49.29,6.83,1,2.7,,,,,,07:59:54.0,49.38,6.82,1,2.7,2.2,2.7
2008-01-21,08:37:05.0,49.29,6.65,1,2.4,unknown,BCSF,,,,,,08:37:05.0,49.29,6.65,1,2.4,,,,,,08:37:05.0,49.37,6.81,1,2.4,1.9,2.4
2008-02-11,06:59:37.0,49.35,6.64,1,2.7,unknown,BCSF,,,,,,06:59:37.0,49.35,6.64,1,2.7,,,,,,06:59:37.0,49.39,6.77,1,2.7,2.2,2.7
2008-02-23,14:29:02.0,49.3,6.85,1,2.4,unknown,BCSF,,,,,,14:29:02.0,49.3,6.85,1,2.4,,,,,,14:29:01.0,49.37,6.94,1,2.4,1.9,2.4
2008-04-06,11:52:11.0,49.3,6.77,1,2.3,unknown,BCSF,,,,,,11:52:11.0,49.3,6.77,1,2.3,,,,,,11:52:11.0,49.35,6.79,1,2.3,1.8,2.3
2008-04-12,10:06:06.0,49.23,6.59,1,2.4,unknown,BCSF,,,,,,10:06:06.0,49.23,6.59,1,2.4,,,,,,10:06:04.0,49.38,6.75,1,2.4,1.9,2.4
2008-05-10,09:48:43.0,49.36,6.68,1,2.3,unknown,BCSF,,,,,,09:48:43.0,49.36,6.68,1,2.3,,,,,,09:48:44.0,49.38,6.74,1,2.3,1.8,2.3
2008-05-10,15:20:21.0,49.35,6.63,1,2,unknown,BCSF,,,,,,15:20:21.0,49.35,6.63,1,2,,,,,,15:20:21.0,49.36,6.69,1,2.0,1.6,2.0
2008-05-17,09:34:11.0,49.31,6.58,1,2.2,unknown,BCSF,,,,,,09:34:11.0,49.31,6.58,1,2.2,,,,,,09:34:11.0,49.35,6.72,1,2.2,1.7,2.2
2008-05-18,10:54:31.0,49.25,6.81,1,2.2,unknown,BCSF,,,,,,10:54:31.0,49.25,6.81,1,2.2,,,,,,10:54:31.0,49.31,6.85,1,2.2,1.7,2.2
2008-06-30,16:47:23.0,48.68,6.74,10,1.8,unknown,BCSF,,,,,,16:47:23.0,48.68,6.74,10,1.8,16:47:24.0,48.71,6.86,10,1.8,16:47:24.0,48.68,6.73,10,1.9,1.7,2.1
2008-12-13,14:37:09.0,49.31,6.19,10,2,unknown,BCSF,,,,,,14:37:09.0,49.31,6.19,10,2,,,,,,14:37:10.0,49.32,6.2,2,2.0,1.6,2.0
2009-07-07,21:51:13.0,48.7,6.16,5,2.1,unknown,BCSF,,,,,,21:51:13.0,48.7,6.16,5,2.1,,,,,,21:51:14.0,48.71,6.16,2,2.1,1.6,2.1
2009-07-20,02:57:52.0,48.9,6.91,2,1.8,unknown,BCSF,,,,,,02:57:52.0,48.9,6.91,2,1.8,,,,,,02:57:51.0,48.98,6.99,10,1.8,1.4,1.8
2009-08-04,21:48:37.0,48.82,6.44,5,2.1,unknown,BCSF,,,,,,21:48:37.0,48.82,6.44,5,2.1,,,,,,21:48:37.0,48.85,6.46,2,2.1,1.6,2.1
2009-12-15,17:03:00.0,49.26,6.76,5,2.5,unknown,BCSF,,,,,,17:03:00.0,49.26,6.76,5,2.5,,,,,,17:02:58.0,49.36,6.78,1,2.5,2.0,2.5
2010-02-13,22:18:18.0,48.92,7.65,10,1.7,unknown,BCSF,,,,,,22:18:18.0,48.92,7.65,10,1.7,,,,,,22:18:17.0,48.97,7.78,2,1.7,1.3,1.7
2010-03-14,23:53:04.0,49.31,6.73,1,1.7,unknown,BCSF,,,,,,23:53:04.0,49.31,6.73,1,1.7,,,,,,23:53:02.0,49.39,6.78,1,1.7,1.3,1.7
2010-05-13,21:35:26.0,48.67,6.42,5,1.7,unknown,BCSF,,,,,,21:35:26.0,48.67,6.42,5,1.7,,,,,,21:35:26.0,48.72,6.44,2,1.7,1.3,1.7
